520000,435000,525000,440000|E12000003
395000,440000,400000,445000|E12000003
400000,440000,405000,445000|E12000003
405000,440000,410000,445000|E12000003
410000,440000,415000,445000|E12000003
415000,440000,420000,445000|E12000003
420000,440000,425000,445000|E12000003
425000,440000,430000,445000|E12000003
430000,440000,435000,445000|E12000003
435000,440000,440000,445000|E12000003
440000,440000,445000,445000|E12000003
445000,440000,450000,445000|E12000003
450000,440000,455000,445000|E12000003
455000,440000,460000,445000|E12000003
460000,440000,465000,445000|E12000003
465000,440000,470000,445000|E12000003
470000,440000,475000,445000|E12000003
475000,440000,480000,445000|E12000003
480000,440000,485000,445000|E12000003
485000,440000,490000,445000|E12000003
490000,440000,495000,445000|E12000003
495000,440000,500000,445000|E12000003
500000,440000,505000,445000|E12000003
505000,440000,510000,445000|E12000003
510000,440000,515000,445000|E12000003
515000,440000,520000,445000|E12000003
520000,440000,525000,445000|E12000003
390000,445000,395000,450000|E12000003
395000,445000,400000,450000|E12000003
400000,445000,405000,450000|E12000003
405000,445000,410000,450000|E12000003
410000,445000,415000,450000|E12000003
415000,445000,420000,450000|E12000003
420000,445000,425000,450000|E12000003
425000,445000,430000,450000|E12000003
430000,445000,435000,450000|E12000003
435000,445000,440000,450000|E12000003
440000,445000,445000,450000|E12000003
445000,445000,450000,450000|E12000003
450000,445000,455000,450000|E12000003
455000,445000,460000,450000|E12000003
460000,445000,465000,450000|E12000003
465000,445000,470000,450000|E12000003
470000,445000,475000,450000|E12000003
475000,445000,480000,450000|E12000003
480000,445000,485000,450000|E12000003
485000,445000,490000,450000|E12000003
490000,445000,495000,450000|E12000003
495000,445000,500000,450000|E12000003
500000,445000,505000,450000|E12000003
505000,445000,510000,450000|E12000003
510000,445000,515000,450000|E12000003
515000,445000,520000,450000|E12000003
385000,450000,390000,455000|E12000003
390000,450000,395000,455000|E12000003
395000,450000,400000,455000|E12000003
400000,450000,405000,455000|E12000003
405000,450000,410000,455000|E12000003
410000,450000,415000,455000|E12000003
415000,450000,420000,455000|E12000003
420000,450000,425000,455000|E12000003
425000,450000,430000,455000|E12000003
430000,450000,435000,455000|E12000003
435000,450000,440000,455000|E12000003
440000,450000,445000,455000|E12000003
445000,450000,450000,455000|E12000003
450000,450000,455000,455000|E12000003
455000,450000,460000,455000|E12000003
460000,450000,465000,455000|E12000003
465000,450000,470000,455000|E12000003
470000,450000,475000,455000|E12000003
475000,450000,480000,455000|E12000003
480000,450000,485000,455000|E12000003
485000,450000,490000,455000|E12000003
490000,450000,495000,455000|E12000003
495000,450000,500000,455000|E12000003
500000,450000,505000,455000|E12000003
505000,450000,510000,455000|E12000003
510000,450000,515000,455000|E12000003
515000,450000,520000,455000|E12000003
380000,455000,385000,460000|E12000003
385000,455000,390000,460000|E12000003
390000,455000,395000,460000|E12000003
395000,455000,400000,460000|E12000003
400000,455000,405000,460000|E12000003
405000,455000,410000,460000|E12000003
410000,455000,415000,460000|E12000003
415000,455000,420000,460000|E12000003
420000,455000,425000,460000|E12000003
425000,455000,430000,460000|E12000003
430000,455000,435000,460000|E12000003
435000,455000,440000,460000|E12000003
440000,455000,445000,460000|E12000003
445000,455000,450000,460000|E12000003
450000,455000,455000,460000|E12000003
455000,455000,460000,460000|E12000003
460000,455000,465000,460000|E12000003
465000,455000,470000,460000|E12000003
470000,455000,475000,460000|E12000003
475000,455000,480000,460000|E12000003
480000,455000,485000,460000|E12000003
485000,455000,490000,460000|E12000003
490000,455000,495000,460000|E12000003
495000,455000,500000,460000|E12000003
500000,455000,505000,460000|E12000003
505000,455000,510000,460000|E12000003
510000,455000,515000,460000|E12000003
370000,460000,375000,465000|E12000003
375000,460000,380000,465000|E12000003
380000,460000,385000,465000|E12000003
385000,460000,390000,465000|E12000003
390000,460000,395000,465000|E12000003
395000,460000,400000,465000|E12000003
400000,460000,405000,465000|E12000003
405000,460000,410000,465000|E12000003
410000,460000,415000,465000|E12000003
415000,460000,420000,465000|E12000003
420000,460000,425000,465000|E12000003
425000,460000,430000,465000|E12000003
430000,460000,435000,465000|E12000003
435000,460000,440000,465000|E12000003
440000,460000,445000,465000|E12000003
445000,460000,450000,465000|E12000003
450000,460000,455000,465000|E12000003
455000,460000,460000,465000|E12000003
460000,460000,465000,465000|E12000003
465000,460000,470000,465000|E12000003
470000,460000,475000,465000|E12000003
475000,460000,480000,465000|E12000003
480000,460000,485000,465000|E12000003
485000,460000,490000,465000|E12000003
490000,460000,495000,465000|E12000003
495000,460000,500000,465000|E12000003
500000,460000,505000,465000|E12000003
505000,460000,510000,465000|E12000003
510000,460000,515000,465000|E12000003
365000,465000,370000,470000|E12000003
370000,465000,375000,470000|E12000003
375000,465000,380000,470000|E12000003
380000,465000,385000,470000|E12000003
385000,465000,390000,470000|E12000003
390000,465000,395000,470000|E12000003
395000,465000,400000,470000|E12000003
400000,465000,405000,470000|E12000003
405000,465000,410000,470000|E12000003
410000,465000,415000,470000|E12000003
415000,465000,420000,470000|E12000003
420000,465000,425000,470000|E12000003
425000,465000,430000,470000|E12000003
430000,465000,435000,470000|E12000003
435000,465000,440000,470000|E12000003
440000,465000,445000,470000|E12000003
445000,465000,450000,470000|E12000003
450000,465000,455000,470000|E12000003
455000,465000,460000,470000|E12000003
460000,465000,465000,470000|E12000003
465000,465000,470000,470000|E12000003
470000,465000,475000,470000|E12000003
475000,465000,480000,470000|E12000003
480000,465000,485000,470000|E12000003
485000,465000,490000,470000|E12000003
490000,465000,495000,470000|E12000003
495000,465000,500000,470000|E12000003
500000,465000,505000,470000|E12000003
505000,465000,510000,470000|E12000003
510000,465000,515000,470000|E12000003
515000,465000,520000,470000|E12000003
365000,470000,370000,475000|E12000003
370000,470000,375000,475000|E12000003
375000,470000,380000,475000|E12000003
380000,470000,385000,475000|E12000003
385000,470000,390000,475000|E12000003
390000,470000,395000,475000|E12000003
395000,470000,400000,475000|E12000003
400000,470000,405000,475000|E12000003
405000,470000,410000,475000|E12000003
410000,470000,415000,475000|E12000003
415000,470000,420000,475000|E12000003
420000,470000,425000,475000|E12000003
425000,470000,430000,475000|E12000003
430000,470000,435000,475000|E12000003
435000,470000,440000,475000|E12000003
440000,470000,445000,475000|E12000003
445000,470000,450000,475000|E12000003
450000,470000,455000,475000|E12000003
455000,470000,460000,475000|E12000003
460000,470000,465000,475000|E12000003
465000,470000,470000,475000|E12000003
470000,470000,475000,475000|E12000003
475000,470000,480000,475000|E12000003
480000,470000,485000,475000|E12000003
485000,470000,490000,475000|E12000003
490000,470000,495000,475000|E12000003
495000,470000,500000,475000|E12000003
500000,470000,505000,475000|E12000003
505000,470000,510000,475000|E12000003
510000,470000,515000,475000|E12000003
515000,470000,520000,475000|E12000003
520000,470000,525000,475000|E12000003
370000,475000,375000,480000|E12000003
375000,475000,380000,480000|E12000003
380000,475000,385000,480000|E12000003
385000,475000,390000,480000|E12000003
390000,475000,395000,480000|E12000003
395000,475000,400000,480000|E12000003
400000,475000,405000,480000|E12000003
405000,475000,410000,480000|E12000003
410000,475000,415000,480000|E12000003
415000,475000,420000,480000|E12000003
420000,475000,425000,480000|E12000003
425000,475000,430000,480000|E12000003
430000,475000,435000,480000|E12000003
435000,475000,440000,480000|E12000003
440000,475000,445000,480000|E12000003
445000,475000,450000,480000|E12000003
450000,475000,455000,480000|E12000003
455000,475000,460000,480000|E12000003
460000,475000,465000,480000|E12000003
465000,475000,470000,480000|E12000003
470000,475000,475000,480000|E12000003
475000,475000,480000,480000|E12000003
480000,475000,485000,480000|E12000003
485000,475000,490000,480000|E12000003
490000,475000,495000,480000|E12000003
495000,475000,500000,480000|E12000003
500000,475000,505000,480000|E12000003
505000,475000,510000,480000|E12000003
510000,475000,515000,480000|E12000003
375000,480000,380000,485000|E12000003
380000,480000,385000,485000|E12000003
385000,480000,390000,485000|E12000003
390000,480000,395000,485000|E12000003
395000,480000,400000,485000|E12000003
400000,480000,405000,485000|E12000003
405000,480000,410000,485000|E12000003
410000,480000,415000,485000|E12000003
415000,480000,420000,485000|E12000003
420000,480000,425000,485000|E12000003
425000,480000,430000,485000|E12000003
430000,480000,435000,485000|E12000003
435000,480000,440000,485000|E12000003
440000,480000,445000,485000|E12000003
445000,480000,450000,485000|E12000003
450000,480000,455000,485000|E12000003
455000,480000,460000,485000|E12000003
460000,480000,465000,485000|E12000003
465000,480000,470000,485000|E12000003
470000,480000,475000,485000|E12000003
475000,480000,480000,485000|E12000003
480000,480000,485000,485000|E12000003
485000,480000,490000,485000|E12000003
490000,480000,495000,485000|E12000003
495000,480000,500000,485000|E12000003
500000,480000,505000,485000|E12000003
505000,480000,510000,485000|E12000003
380000,485000,385000,490000|E12000003
385000,485000,390000,490000|E12000003
390000,485000,395000,490000|E12000003
395000,485000,400000,490000|E12000003
400000,485000,405000,490000|E12000003
405000,485000,410000,490000|E12000003
410000,485000,415000,490000|E12000003
415000,485000,420000,490000|E12000003
420000,485000,425000,490000|E12000003
425000,485000,430000,490000|E12000003
430000,485000,435000,490000|E12000003
435000,485000,440000,490000|E12000003
440000,485000,445000,490000|E12000003
445000,485000,450000,490000|E12000003
450000,485000,455000,490000|E12000003
455000,485000,460000,490000|E12000003
460000,485000,465000,490000|E12000003
465000,485000,470000,490000|E12000003
470000,485000,475000,490000|E12000003
475000,485000,480000,490000|E12000003
480000,485000,485000,490000|E12000003
485000,485000,490000,490000|E12000003
490000,485000,495000,490000|E12000003
495000,485000,500000,490000|E12000003
500000,485000,505000,490000|E12000003
380000,490000,385000,495000|E12000003
385000,490000,390000,495000|E12000003
390000,490000,395000,495000|E12000003
395000,490000,400000,495000|E12000003
400000,490000,405000,495000|E12000003
405000,490000,410000,495000|E12000003
410000,490000,415000,495000|E12000003
415000,490000,420000,495000|E12000003
420000,490000,425000,495000|E12000003
425000,490000,430000,495000|E12000003
430000,490000,435000,495000|E12000003
435000,490000,440000,495000|E12000003
440000,490000,445000,495000|E12000003
445000,490000,450000,495000|E12000003
450000,490000,455000,495000|E12000003
455000,490000,460000,495000|E12000003
460000,490000,465000,495000|E12000003
465000,490000,470000,495000|E12000003
470000,490000,475000,495000|E12000003
475000,490000,480000,495000|E12000003
480000,490000,485000,495000|E12000003
485000,490000,490000,495000|E12000003
490000,490000,495000,495000|E12000003
495000,490000,500000,495000|E12000003
500000,490000,505000,495000|E12000003
380000,495000,385000,500000|E12000003
385000,495000,390000,500000|E12000003
390000,495000,395000,500000|E12000003
395000,495000,400000,500000|E12000003
400000,495000,405000,500000|E12000003
405000,495000,410000,500000|E12000003
410000,495000,415000,500000|E12000003
415000,495000,420000,500000|E12000003
420000,495000,425000,500000|E12000003
425000,495000,430000,500000|E12000003
430000,495000,435000,500000|E12000003
435000,495000,440000,500000|E12000003
440000,495000,445000,500000|E12000003
445000,495000,450000,500000|E12000003
450000,495000,455000,500000|E12000003
455000,495000,460000,500000|E12000003
460000,495000,465000,500000|E12000003
465000,495000,470000,500000|E12000003
470000,495000,475000,500000|E12000003
475000,495000,480000,500000|E12000003
480000,495000,485000,500000|E12000003
485000,495000,490000,500000|E12000003
490000,495000,495000,500000|E12000003
495000,495000,500000,500000|E12000003
380000,500000,385000,505000|E12000003
385000,500000,390000,505000|E12000003
390000,500000,395000,505000|E12000003
395000,500000,400000,505000|E12000003
400000,500000,405000,505000|E12000003
405000,500000,410000,505000|E12000003
410000,500000,415000,505000|E12000003
415000,500000,420000,505000|E12000003
420000,500000,425000,505000|E12000003
425000,500000,430000,505000|E12000003
430000,500000,435000,505000|E12000003
435000,500000,440000,505000|E12000003
440000,500000,445000,505000|E12000003
445000,500000,450000,505000|E12000003
450000,500000,455000,505000|E12000003
455000,500000,460000,505000|E12000003
460000,500000,465000,505000|E12000003
465000,500000,470000,505000|E12000003
470000,500000,475000,505000|E12000003
475000,500000,480000,505000|E12000003
480000,500000,485000,505000|E12000003
485000,500000,490000,505000|E12000003
490000,500000,495000,505000|E12000003
395000,505000,400000,510000|E12000003
405000,505000,410000,510000|E12000003
410000,505000,415000,510000|E12000003
415000,505000,420000,510000|E12000003
420000,505000,425000,510000|E12000003
425000,505000,430000,510000|E12000003
430000,505000,435000,510000|E12000003
435000,505000,440000,510000|E12000003
440000,505000,445000,510000|E12000003
445000,505000,450000,510000|E12000003
450000,505000,455000,510000|E12000003
455000,505000,460000,510000|E12000003
460000,505000,465000,510000|E12000003
465000,505000,470000,510000|E12000003
470000,505000,475000,510000|E12000003
475000,505000,480000,510000|E12000003
480000,505000,485000,510000|E12000003
485000,505000,490000,510000|E12000003
490000,505000,495000,510000|E12000003
415000,510000,420000,515000|E12000003
420000,510000,425000,515000|E12000003
450000,510000,455000,515000|E12000003
475000,510000,480000,515000|E12000003
480000,510000,485000,515000|E12000003
475000,515000,480000,520000|E12000003
